loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.2017,3.7912182807922363,6.570144867201672e-07,0.9306666666666666,3490,,,,,
0.1564,6.757282257080078,6.087411768148838e-07,0.9333333333333333,3500,,,,,
0.1549,2.0161521434783936,5.622877548939281e-07,0.936,3510,,,,,
0.1932,3.3291873931884766,5.176576869540789e-07,0.9386666666666666,3520,,,,,
0.153,5.287529468536377,4.7485430294746393e-07,0.9413333333333334,3530,,,,,
0.1432,5.0167622566223145,4.3388079653313153e-07,0.944,3540,,,,,
0.2006,2.6084225177764893,3.9474022483873554e-07,0.9466666666666667,3550,,,,,
0.2361,11.466872215270996,3.574355082324593e-07,0.9493333333333334,3560,,,,,
0.1845,3.4569571018218994,3.219694301051013e-07,0.952,3570,,,,,
0.1823,4.565568447113037,2.883446366624215e-07,0.9546666666666667,3580,,,,,
0.1523,3.5745582580566406,2.5656363672768026e-07,0.9573333333333334,3590,,,,,
0.1747,4.580681800842285,2.2662880155445986e-07,0.96,3600,,,,,
0.1698,2.183298110961914,1.985423646497453e-07,0.9626666666666667,3610,,,,,
0.1611,3.158508539199829,1.7230642160726563e-07,0.9653333333333334,3620,,,,,
0.1775,4.357497215270996,1.4792292995113864e-07,0.968,3630,,,,,
0.2518,3.6532437801361084,1.2539370898982382e-07,0.9706666666666667,3640,,,,,
0.1307,2.3447954654693604,1.0472043968037803e-07,0.9733333333333334,3650,,,,,
0.1749,3.513437509536743,8.590466450301982e-08,0.976,3660,,,,,
0.2004,4.289083480834961,6.89477873460631e-08,0.9786666666666667,3670,,,,,
0.2114,5.204020977020264,5.385107340115936e-08,0.9813333333333333,3680,,,,,
0.1629,1.8007949590682983,4.061564906889525e-08,0.984,3690,,,,,
0.1746,2.0644519329071045,2.9242501874759964e-08,0.9866666666666667,3700,,,,,
0.1522,3.212449550628662,1.9732480395448503e-08,0.9893333333333333,3710,,,,,
0.2044,8.188887596130371,1.2086294195565173e-08,0.992,3720,,,,,
0.2065,5.085056304931641,6.304513774665899e-09,0.9946666666666667,3730,,,,,
0.1797,3.1509456634521484,2.3875705247033975e-09,0.9973333333333333,3740,,,,,
0.1689,1.6735975742340088,3.3575669783070253e-10,1.0,3750,,,,,
,,,1.0,3750,16093.98,1.864,0.233,1.7437409836793856e+20,0.2319786519050598
